"uscode","naics","lfo","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","f1_4","e1_4nf","e1_4","q1_4nf","q1_4","a1_4nf","a1_4","n1_4","f5_9","e5_9nf","e5_9","q5_9nf","q5_9","a5_9nf","a5_9","n5_9","f10_19","e10_19nf","e10_19","q10_19nf","q10_19","a10_19nf","a10_19","n10_19","f20_49","e20_49nf","e20_49","q20_49nf","q20_49","a20_49nf","a20_49","n20_49","f50_99","e50_99nf","e50_99","q50_99nf","q50_99","a50_99nf","a50_99","n50_99","f100_249","e100_249nf","e100_249","q100_249nf","q100_249","a100_249nf","a100_249","n100_249","f250_499","e250_499nf","e250_499","q250_499nf","q250_499","a250_499nf","a250_499","n250_499","f500_999","e500_999nf","e500_999","q500_999nf","q500_999","a500_999nf","a500_999","n500_999","f1000","e1000nf","e1000","q1000nf","q1000","a1000nf","a1000","n1000"
"98","56143/","S",,"G",3469,"G",14457,"G",57422,1103,,"G",1815,"G",6874,"G",28486,903,,"G",1025,"G",4038,"G",16581,168,,"H",317,"H",1992,"H",7586,24,,"H",166,"H",989,"H",2427,7,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56143/","P",,"H",7305,"H",48045,"H",194292,1358,,"H",2062,"H",10120,"G",43466,936,,"H",1921,"H",9479,"H",38217,295,,"H",996,"H",7266,"H",27857,74,,"H",1257,"H",12599,"H",50482,40,"F","D",0,"D",0,"D",0,11,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56143/","N","F","D",0,"D",0,"D",0,23,"B","S",0,"H",185,"H",783,12,"B","D",0,"D",0,"D",0,6,"B","D",0,"D",0,"D",0,2,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","56143/","O","A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561431","-",,"G",20476,"G",114745,"G",471830,5005,,"G",7943,"G",38328,"G",157619,3574,,"G",7300,"G",31131,"G",126898,1177,,"G",2403,"H",13109,"H",55379,196,,"G",1183,"G",8003,"G",31891,42,,"G",540,"G",4423,"G",18156,9,,"H",1107,"H",19751,"G",81887,7,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561431","C",,"H",4401,"G",43454,"G",173221,887,,"H",1318,"H",9894,"H",36605,625,,"H",1116,"H",6306,"H",25036,180,"F","D",0,"D",0,"D",0,65,,"H",294,"G",2481,"G",9823,9,,"H",290,"H",2079,"H",8914,5,,"G",606,"H",17040,"H",68992,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561431","Z",,"G",10531,"G",50798,"G",213784,2478,,"G",3914,"G",18367,"G",79152,1669,,"G",4226,"G",17882,"G",73756,676,,"G",1289,"G",6339,"G",26875,103,,"G",632,"G",3927,"G",15337,24,,"G",250,"H",2344,"G",9242,4,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561431","S",,"G",2561,"G",8969,"G",36557,831,,"G",1389,"G",4892,"G",19972,679,,"G",816,"G",2922,"G",11791,136,,"H",145,"H",429,"G",1808,12,"B","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561431","P",,"G",2945,"G",11243,"G",46967,803,,"G",1315,"G",5124,"G",21670,598,,"G",1124,"G",3848,"G",15657,183,,"G",179,"G",630,"G",2422,15,,"G",192,"G",1433,"G",6087,6,,"G",0,"G",0,"G",0,0,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561431","N","B","D",0,"D",0,"D",0,6,"A","S",0,"G",51,"G",220,3,"A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561439","-",,"G",50551,"G",491359,"G",1904076,5030,,"G",5707,"G",41584,"G",189567,2596,,"H",8489,"H",62394,"G",253890,1277,,"H",10655,"H",85580,"H",338390,846,,"G",6478,"G",62438,"G",255128,216,,"G",3096,"G",31996,"G",131898,47,,"G",4113,"H",47963,"G",175614,29,,"H",3736,"H",57479,"H",191128,10,,"H",4689,"H",51533,"H",182042,6,,"G",3588,"G",50392,"G",186419,3
"98","561439","C",,"H",33118,"G",349117,"G",1301971,2662,"H","S",0,"H",22693,"H",94815,1153,"I","S",0,"H",38548,"H",155314,775,"I","S",0,"H",57650,"H",226011,582,,"G",2590,"G",25621,"G",102529,91,,"G",1355,"G",15503,"G",60393,22,,"H",3174,"H",39195,"H",140737,21,,"H",3736,"H",57479,"H",191128,10,"H","D",0,"D",0,"D",0,5,,"G",3588,"G",50392,"G",186419,3
"98","561439","Z",,"H",11194,"G",89203,"G",391700,1522,,"H",1773,"G",11685,"G",63631,871,,"H",2429,"H",16891,"H",70414,354,,"H",2597,"G",19575,"G",80543,191,,"G",2649,"G",24164,"G",103869,85,,"G",919,"G",8899,"G",41447,14,,"G",827,"G",7989,"G",31796,7,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561439","S","F","S",0,"H",5488,"H",20865,272,"E","S",0,"H",1982,"H",8514,224,,"H",209,"H",1116,"G",4790,32,,"H",172,"H",1563,"H",5778,12,"C","D",0,"D",0,"D",0,4,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561439","P","H","S",0,"H",36802,"H",147325,555,"F","S",0,"S",0,"H",21796,338,"F","S",0,"H",5631,"H",22560,112,,"H",817,"H",6636,"H",25435,59,,"H",1065,"H",11166,"H",44395,34,"F","D",0,"D",0,"D",0,11,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561439","N","F","D",0,"D",0,"D",0,17,,"H",20,"H",134,"H",563,9,"B","D",0,"D",0,"D",0,4,"A","D",0,"D",0,"D",0,1,"B","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","561439","O","A","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56144/","-",,"G",130192,"G",1179824,"G",4689880,4615,,"H",3478,"G",35353,"G",152625,1937,,"G",5324,"G",45123,"G",184750,785,,"G",9447,"G",82685,"G",336630,692,,"G",18965,"G",177615,"G",724163,605,,"G",20011,"G",194402,"G",775119,287,,"G",33445,"G",311996,"G",1224861,218,,"G",24613,"G",220215,"G",857857,69,,"G",11498,"G",91716,"G",355311,19,"H","D",0,"D",0,"D",0,3
"98","56144/","C",,"G",49757,"G",491698,"G",1901340,1507,,"G",1093,"H",16637,"G",61614,595,,"G",1676,"G",16007,"G",64212,247,,"G",3139,"G",29244,"G",117736,229,,"G",6169,"G",61750,"G",247010,203,,"G",7432,"G",76676,"G",299662,106,,"G",13269,"G",141288,"G",525123,87,,"G",12081,"G",104046,"G",408821,32,,"G",3780,"G",34062,"G",136797,7,"G","D",0,"D",0,"D",0,1
"98","56144/","Z",,"G",54735,"G",491996,"G",2007248,2306,,"H",1764,"G",14016,"G",65544,951,,"G",2808,"G",22521,"G",93201,413,,"G",4642,"G",39135,"G",162594,341,,"G",10361,"G",94188,"G",390225,325,,"G",10456,"G",96741,"G",394236,152,,"G",14793,"G",127022,"G",522240,97,,"H",8061,"G",80032,"G",309721,24,,"G",1850,"G",18341,"G",69487,3,,"G",0,"G",0,"G",0,0
"98","56144/","S",,"H",1541,"H",11258,"H",43943,200,,"G",200,"G",1049,"G",4650,135,,"G",226,"G",1414,"G",5641,35,,"G",281,"G",1811,"G",7077,21,"C","D",0,"D",0,"D",0,5,"C","D",0,"D",0,"D",0,2,"C","D",0,"D",0,"D",0,1,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56144/","P",,"G",23404,"G",176946,"G",706666,577,,"H",399,"H",3462,"G",19743,246,,"H",590,"G",4970,"G",21147,86,,"G",1371,"G",12394,"G",48679,100,,"G",2014,"G",17946,"G",72256,65,,"H",1900,"H",19084,"H",74174,26,,"G",4892,"G",38289,"G",156437,31,,"H",4077,"H",32757,"H",127004,12,,"H",5868,"G",39313,"G",149027,9,"G","D",0,"D",0,"D",0,2
"98","56144/","N",,"G",693,"G",7213,"G",28141,23,"B","S",0,"S",0,"H",1065,9,,"H",24,"G",211,"G",549,4,"A","D",0,"D",0,"D",0,1,,"G",264,"G",2393,"G",9649,7,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56144/","O","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561440","-",,"G",130192,"G",1179824,"G",4689880,4615,,"H",3478,"G",35353,"G",152625,1937,,"G",5324,"G",45123,"G",184750,785,,"G",9447,"G",82685,"G",336630,692,,"G",18965,"G",177615,"G",724163,605,,"G",20011,"G",194402,"G",775119,287,,"G",33445,"G",311996,"G",1224861,218,,"G",24613,"G",220215,"G",857857,69,,"G",11498,"G",91716,"G",355311,19,"H","D",0,"D",0,"D",0,3
"98","561440","C",,"G",49757,"G",491698,"G",1901340,1507,,"G",1093,"H",16637,"G",61614,595,,"G",1676,"G",16007,"G",64212,247,,"G",3139,"G",29244,"G",117736,229,,"G",6169,"G",61750,"G",247010,203,,"G",7432,"G",76676,"G",299662,106,,"G",13269,"G",141288,"G",525123,87,,"G",12081,"G",104046,"G",408821,32,,"G",3780,"G",34062,"G",136797,7,"G","D",0,"D",0,"D",0,1
"98","561440","Z",,"G",54735,"G",491996,"G",2007248,2306,,"H",1764,"G",14016,"G",65544,951,,"G",2808,"G",22521,"G",93201,413,,"G",4642,"G",39135,"G",162594,341,,"G",10361,"G",94188,"G",390225,325,,"G",10456,"G",96741,"G",394236,152,,"G",14793,"G",127022,"G",522240,97,,"H",8061,"G",80032,"G",309721,24,,"G",1850,"G",18341,"G",69487,3,,"G",0,"G",0,"G",0,0
"98","561440","S",,"H",1541,"H",11258,"H",43943,200,,"G",200,"G",1049,"G",4650,135,,"G",226,"G",1414,"G",5641,35,,"G",281,"G",1811,"G",7077,21,"C","D",0,"D",0,"D",0,5,"C","D",0,"D",0,"D",0,2,"C","D",0,"D",0,"D",0,1,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561440","P",,"G",23404,"G",176946,"G",706666,577,,"H",399,"H",3462,"G",19743,246,,"H",590,"G",4970,"G",21147,86,,"G",1371,"G",12394,"G",48679,100,,"G",2014,"G",17946,"G",72256,65,,"H",1900,"H",19084,"H",74174,26,,"G",4892,"G",38289,"G",156437,31,,"H",4077,"H",32757,"H",127004,12,,"H",5868,"G",39313,"G",149027,9,"G","D",0,"D",0,"D",0,2
"98","561440","N",,"G",693,"G",7213,"G",28141,23,"B","S",0,"S",0,"H",1065,9,,"H",24,"G",211,"G",549,4,"A","D",0,"D",0,"D",0,1,,"G",264,"G",2393,"G",9649,7,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561440","O","B","D",0,"D",0,"D",0,2,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56145/","-",,"G",18547,"G",549036,"G",2065914,693,,"H",615,"G",13771,"G",63392,343,,"G",794,"G",17230,"G",72570,123,,"G",1389,"G",34341,"G",145260,101,,"G",1900,"H",42933,"H",172022,65,,"G",2122,"G",51423,"G",185128,30,,"H",2207,"H",70604,"G",327401,13,,"G",3713,"G",79236,"H",331681,11,,"G",4853,"G",229320,"G",722424,6,"F","D",0,"D",0,"D",0,1
"98","56145/","C",,"G",16721,"G",526960,"G",1963845,457,,"G",376,"G",11319,"G",51323,211,,"G",502,"G",13922,"G",57427,76,,"G",969,"G",29621,"G",123506,69,,"G",1298,"H",35465,"H",137390,44,,"G",1849,"G",47295,"G",166657,26,,"H",2207,"H",70604,"G",327401,13,,"G",3713,"G",79236,"H",331681,11,,"G",4853,"G",229320,"G",722424,6,"F","D",0,"D",0,"D",0,1
"98","56145/","Z",,"G",1361,"G",15272,"G",72486,173,"C","S",0,"H",1433,"H",7801,97,,"G",202,"G",1980,"G",9261,32,,"G",317,"H",3713,"H",17613,24,,"G",519,"G",6063,"G",28337,18,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56145/","S","B","S",0,"H",576,"H",2345,13,,"G",21,"H",518,"H",2053,10,"A","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56145/","P",,"G",336,"G",4739,"G",20880,44,,"H",48,"H",489,"H",2156,24,,"H",68,"G",1210,"G",5323,11,,"H",60,"H",508,"G",2013,5,"B","D",0,"D",0,"D",0,2,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56145/","N",,"G",93,"H",1489,"H",6358,6,"A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,,"H",43,"H",499,"H",2128,3,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561450","-",,"G",18547,"G",549036,"G",2065914,693,,"H",615,"G",13771,"G",63392,343,,"G",794,"G",17230,"G",72570,123,,"G",1389,"G",34341,"G",145260,101,,"G",1900,"H",42933,"H",172022,65,,"G",2122,"G",51423,"G",185128,30,,"H",2207,"H",70604,"G",327401,13,,"G",3713,"G",79236,"H",331681,11,,"G",4853,"G",229320,"G",722424,6,"F","D",0,"D",0,"D",0,1
"98","561450","C",,"G",16721,"G",526960,"G",1963845,457,,"G",376,"G",11319,"G",51323,211,,"G",502,"G",13922,"G",57427,76,,"G",969,"G",29621,"G",123506,69,,"G",1298,"H",35465,"H",137390,44,,"G",1849,"G",47295,"G",166657,26,,"H",2207,"H",70604,"G",327401,13,,"G",3713,"G",79236,"H",331681,11,,"G",4853,"G",229320,"G",722424,6,"F","D",0,"D",0,"D",0,1
"98","561450","Z",,"G",1361,"G",15272,"G",72486,173,"C","S",0,"H",1433,"H",7801,97,,"G",202,"G",1980,"G",9261,32,,"G",317,"H",3713,"H",17613,24,,"G",519,"G",6063,"G",28337,18,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561450","S","B","S",0,"H",576,"H",2345,13,,"G",21,"H",518,"H",2053,10,"A","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561450","P",,"G",336,"G",4739,"G",20880,44,,"H",48,"H",489,"H",2156,24,,"H",68,"G",1210,"G",5323,11,,"H",60,"H",508,"G",2013,5,"B","D",0,"D",0,"D",0,2,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561450","N",,"G",93,"H",1489,"H",6358,6,"A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,,"H",43,"H",499,"H",2128,3,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56149/","-",,"G",72557,"G",783598,"G",3336979,8069,,"H",8885,"G",76200,"G",367214,5994,,"G",6054,"G",58585,"G",242496,926,,"G",6990,"G",71340,"G",296888,521,,"G",11199,"G",131316,"G",539565,363,,"G",10079,"G",122988,"G",484765,147,,"G",13268,"G",139176,"G",553025,91,,"H",6013,"G",38485,"G",161963,17,,"H",4966,"H",53324,"H",224776,7,,"H",5103,"G",92184,"G",466287,3
"98","56149/","C",,"G",38848,"G",483625,"G",2056818,1879,,"H",1856,"G",21395,"G",97680,1094,,"G",1870,"G",20230,"G",79439,281,,"G",2505,"G",27863,"G",116455,180,,"G",4914,"G",60160,"G",241543,153,,"G",6046,"G",84368,"G",330155,86,,"G",10179,"G",117026,"G",461104,68,,"H",3463,"G",24624,"G",107267,10,,"G",2912,"G",35775,"G",156888,4,,"H",5103,"G",92184,"G",466287,3
"98","56149/","Z",,"G",21620,"G",187773,"G",819333,4598,"I","S",0,"G",38865,"G",199923,3710,,"G",2896,"G",26964,"G",114980,442,,"G",3254,"G",32340,"G",136332,245,,"G",4286,"G",40986,"G",174234,147,,"G",2331,"G",22088,"G",89889,36,,"G",2125,"G",14839,"G",60782,15,"E","D",0,"D",0,"D",0,1,"G","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0
"98","56149/","S",,"G",1829,"G",14970,"G",60188,562,,"H",768,"G",4436,"G",18444,492,,"G",301,"G",2020,"G",8235,47,,"G",198,"G",1338,"H",4966,16,"C","D",0,"D",0,"D",0,4,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56149/","P",,"G",6344,"G",60142,"G",244995,601,,"G",656,"G",6160,"G",27089,383,,"G",611,"G",5259,"G",23105,98,,"G",788,"G",7090,"G",28261,61,,"H",1130,"H",11868,"H",45374,36,,"G",1049,"G",9898,"G",41349,16,"E","D",0,"D",0,"D",0,3,"F","D",0,"D",0,"D",0,3,"F","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0
"98","56149/","N",,"H",3907,"G",37023,"G",155413,425,,"H",534,"G",5279,"G",23846,311,,"G",376,"G",4112,"G",16737,58,,"H",245,"H",2709,"H",10874,19,,"G",728,"H",16251,"H",68807,23,,"H",511,"G",3555,"G",13913,7,"F","D",0,"D",0,"D",0,5,"F","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","56149/","O","A","S",0,"G",65,"G",232,4,"A","S",0,"G",65,"G",232,4,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561491","-",,"G",5964,"G",45017,"G",178359,955,,"G",1088,"G",7035,"G",31187,602,,"G",1384,"G",10127,"G",39009,211,,"G",1215,"G",10086,"G",41349,91,,"H",1059,"H",8234,"H",30751,36,,"G",708,"G",5323,"G",21891,12,"F","D",0,"D",0,"D",0,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561491","C",,"H",2268,"H",16815,"H",69855,310,,"H",338,"G",2131,"H",10692,178,,"H",575,"G",3785,"G",14212,85,,"G",417,"G",3294,"G",15033,31,"E","S",0,"H",2812,"H",10685,11,,"H",216,"H",1712,"H",7305,3,"E","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561491","Z",,"G",2800,"G",22405,"G",86951,487,,"G",546,"G",3811,"G",16349,308,,"G",663,"G",5452,"G",21080,102,,"G",711,"G",6156,"G",24104,53,,"G",398,"H",3064,"G",11728,16,,"H",377,"H",2791,"H",11446,7,"C","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561491","S",,"G",252,"G",1543,"G",5779,79,,"H",116,"H",588,"G",2018,66,"B","S",0,"H",393,"G",1622,9,"B","D",0,"D",0,"D",0,3,"B","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561491","P",,"H",636,"H",4213,"H",15637,77,,"H",85,"G",493,"G",2078,49,,"G",87,"G",468,"G",2008,14,,"H",50,"G",390,"G",1245,4,"E","D",0,"D",0,"D",0,8,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561491","N","A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561491","O","A","D",0,"D",0,"D",0,1,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561492","-",,"G",12086,"G",127808,"G",530060,3428,"H","S",0,"G",30441,"G",137677,2967,,"G",1526,"G",14889,"G",62056,241,,"G",1693,"G",19295,"G",79353,127,,"G",2014,"G",27259,"G",113143,65,,"G",1272,"G",18629,"G",72842,18,,"G",1230,"H",13701,"G",48795,9,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561492","C",,"G",3328,"G",48430,"G",185972,432,,"G",483,"G",4943,"G",21560,314,,"H",357,"G",4203,"G",16173,59,,"H",364,"H",4494,"H",17742,26,,"G",724,"G",11438,"G",44188,21,,"G",436,"G",9390,"G",34734,6,,"H",696,"H",10368,"H",35381,5,"E","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561492","Z",,"H",6904,"G",64990,"G",283370,2544,"H","S",0,"G",21539,"G",99347,2269,,"G",924,"G",8404,"G",35726,142,,"G",1129,"G",13091,"G",54780,86,,"G",1157,"G",14351,"G",63071,39,,"H",383,"H",5214,"H",21025,6,"E","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561492","S",,"H",542,"G",3644,"G",14415,274,,"H",376,"G",2244,"G",9106,254,,"H",87,"G",845,"G",3410,14,"B","S",0,"G",555,"G",1899,6,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561492","P",,"G",764,"G",8022,"G",35027,159,,"G",210,"G",1612,"G",7199,119,,"G",154,"H",1413,"G",6649,25,,"H",121,"H",1155,"H",4932,9,"B","D",0,"D",0,"D",0,3,,"H",200,"G",2867,"G",12386,3,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561492","N","F","S",0,"H",2722,"H",11276,19,"A","S",0,"G",103,"G",465,11,"A","D",0,"D",0,"D",0,1,,"G",0,"G",0,"G",0,0,"B","D",0,"D",0,"D",0,2,"E","D",0,"D",0,"D",0,3,"C","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0,,"G",0,"G",0,"G",0,0
"98","561499","-",,"G",54507,"G",610773,"G",2628560,3686,,"H",3714,"G",38724,"G",198350,2425,,"G",3144,"G",33569,"G",141431,474,,"G",4082,"G",41959,"G",176186,303,,"G",8126,"G",95823,"G",395671,262,,"G",8099,"G",99036,"G",390032,117,,"G",11528,"G",121263,"G",490058,79,,"H",5745,"H",34891,"H",145769,16,,"H",4966,"H",53324,"H",224776,7,,"H",5103,"G",92184,"G",466287,3
"98","561499","C",,"G",33252,"G",418380,"G",1800991,1137,,"H",1035,"G",14321,"G",65428,602,,"G",938,"G",12242,"G",49054,137,,"G",1724,"G",20075,"G",83680,123,,"G",3873,"G",45910,"G",186670,121,,"G",5394,"G",73266,"G",288116,77,,"G",9078,"G",103577,"G",413795,61,,"H",3195,"G",21030,"G",91073,9,,"G",2912,"G",35775,"G",156888,4,,"H",5103,"G",92184,"G",466287,3
"98","561499","Z",,"G",11916,"G",100378,"G",449012,1567,,"H",1515,"G",13515,"G",84227,1133,,"G",1309,"G",13108,"G",58174,198,,"G",1414,"H",13093,"H",57448,106,,"G",2731,"G",23571,"G",99435,92,,"G",1571,"G",14083,"G",57418,23,,"G",1710,"G",11317,"G",49117,12,"E","D",0,"D",0,"D",0,1,"G","D",0,"D",0,"D",0,2,,"G",0,"G",0,"G",0,0
